Key,ParentId,Name,Channel,Channel Parent,Customer Since,Industry,Location,Sales Manager,Salesperson
C004260,C1000,Optimized Insights Enterprises,Retail,Total Channel,7/10/2011,Agriculture,DE,Don Draper,Jonathan Wong
C004261,C1000,Streamlined Tech International,Distributor,Total Channel,6/16/2010,Technology,US-IL,Saul Goodman,Lakeisha Grimes
C004262,C1000,Future Insights Ltd.,Wholesale,Total Channel,7/22/2019,Retail,US-CA,Saul Goodman,Mikel Perez
C004263,C1000,Advanced Ventures Solutions,Private Label,Total Channel,8/15/2022,Agriculture,US-NY,Jim Halpert,Jacqueline Lo
C004264,C1000,Optimized Operations Inc.,Wholesale,Total Channel,1/26/2018,Finance,BR,Ricky Roma,Jacqueline Lo
C004265,C1000,Quantum Ventures Partners,Private Label,Total Channel,10/16/2008,Agriculture,SA,Saul Goodman,Lane Mccan
C004266,C1000,Pioneering Global Frameworks,Private Label,Total Channel,5/11/2011,Technology,CA-ON,Jim Halpert,Lane Mccan
C004267,C1000,Strategic Global Holdings,Wholesale,Total Channel,4/5/2014,Technology,US-IL,Saul Goodman,Clarita Kiefer
C004268,C1000,Bold Insights Solutions,Retail,Total Channel,4/30/2014,Retail,SA,Saul Goodman,Inez Santos
C004269,C1000,Expansive Protocols Network,Retail,Total Channel,8/3/2012,Retail,US-TX,Don Draper,Mollie Ahmed
C004270,C1000,Driven Creations Solutions,Retail,Total Channel,8/11/2010,Technology,DE,Saul Goodman,Jacqueline Lo
C004271,C1000,Empowered Ventures Holdings,Private Label,Total Channel,5/24/2008,Construction,ZA,Jim Halpert,Jean Saheed
C004272,C1000,High-Tech Industries Solutions,Retail,Total Channel,11/22/2012,Retail,CA-BC,Ricky Roma,Mavis Carrillo
C004273,C1000,Advanced Labworks Solutions,Distributor,Total Channel,6/17/2012,Construction,SA,Don Draper,Mollie Ahmed
C004274,C1000,Elevated Engineering Group,Private Label,Total Channel,1/8/2010,Retail,CA-AB,Ricky Roma,Lakeisha Grimes
C004275,C1000,Stellar Synthesis Technologies,Wholesale,Total Channel,11/14/2009,Agriculture,GB,Jim Halpert,Carrie Conrad
C004276,C1000,Pioneering Creations Technologies,Wholesale,Total Channel,6/6/2019,Technology,US-IL,Ricky Roma,Kristy Mejia
C004277,C1000,Adaptive Enterprises Enterprises,Distributor,Total Channel,11/8/2011,Construction,SE,Ricky Roma,Celina Kaiser
C004278,C1000,Profound Logistics Group,Retail,Total Channel,10/3/2017,Retail,DE,Don Draper,Deandre Rushubak
C004279,C1000,Stellar Structures Technologies,Wholesale,Total Channel,9/21/2023,Manufacturing,US-CA,Ricky Roma,Jacqueline Lo
C004280,C1000,Optimized Analytics Works,Distributor,Total Channel,11/18/2010,Finance,FI,Saul Goodman,Mikel Perez
C004281,C1000,Superior Matrix Group,Retail,Total Channel,3/21/2021,Retail,SE,Don Draper,Eloise Villaneuva
C004282,C1000,Global Research Holdings,Retail,Total Channel,9/21/2013,Agriculture,US-IL,Jim Halpert,Jean Saheed
C004283,C1000,Expansive Systems Holdings,Private Label,Total Channel,2/8/2017,Technology,CA-AB,Don Draper,Kirby Booth
C004284,C1000,Energetic Protocols International,Distributor,Total Channel,6/30/2016,Retail,AU,Jim Halpert,Celina Kaiser
C004285,C1000,Robust Initiatives Consultants,Wholesale,Total Channel,1/15/2020,Construction,FR,Jim Halpert,Jean Saheed
C004286,C1000,Premier Labworks Enterprises,Wholesale,Total Channel,8/8/2010,Agriculture,US-AZ,Ricky Roma,Clarita Kiefer
C004287,C1000,Infinite Enterprises Consultants,Distributor,Total Channel,9/11/2020,Technology,US-IL,Ricky Roma,Mavis Carrillo
C004288,C1000,Agile Designs Consortium,Distributor,Total Channel,2/13/2023,Retail,CA-AB,Jim Halpert,Kristy Mejia
C004289,C1000,Stellar Strategies Industries,Distributor,Total Channel,9/6/2011,Construction,FI,Jim Halpert,Jonathan Wong
C004290,C1000,Hyper Dynamics Consortium,Distributor,Total Channel,9/29/2012,Retail,FR,Don Draper,Christa Peters
C004291,C1000,Dynamic Synthesis Consultants,Retail,Total Channel,5/27/2008,Construction,AU,Saul Goodman,Jean Saheed
C004292,C1000,Unified Fabrication LLC,Wholesale,Total Channel,4/24/2013,Manufacturing,FR,Saul Goodman,Mollie Ahmed
C004293,C1000,Expansive Horizons Development,Retail,Total Channel,3/11/2008,Finance,AU,Jim Halpert,Kirby Booth
C004294,C1000,Advanced Analytics Industries,Retail,Total Channel,6/28/2020,Technology,CA-ON,Saul Goodman,Mollie Ahmed
C004295,C1000,Optimized Dynamics Ventures,Wholesale,Total Channel,4/20/2022,Finance,US-FL,Saul Goodman,Jackie Chow
C004296,C1000,Empowered Structures Industries,Wholesale,Total Channel,10/11/2008,Technology,IN,Jim Halpert,Celina Kaiser
C004297,C1000,Adaptive Concepts Holdings,Private Label,Total Channel,5/12/2016,Manufacturing,FI,Don Draper,Kristy Mejia
C004298,C1000,Intelligent Dynamics Network,Retail,Total Channel,9/19/2015,Finance,FR,Jim Halpert,Mavis Carrillo
C004299,C1000,Stellar Innovations Enterprises,Distributor,Total Channel,3/31/2014,Retail,CA-AB,Jim Halpert,Lakeisha Grimes
C004300,C1000,Unified Matrix Holdings,Retail,Total Channel,2/23/2021,Retail,CA-ON,Jim Halpert,Christa Peters
C004301,C1000,Innovative Insights Ventures,Wholesale,Total Channel,4/3/2017,Construction,SE,Jim Halpert,Eloise Villaneuva
C004302,C1000,Quantum Fabrication Partners,Distributor,Total Channel,1/15/2009,Technology,US-TX,Don Draper,Eloise Villaneuva
C004303,C1000,Strategic Analytics Consortium,Private Label,Total Channel,6/22/2009,Construction,CA-BC,Don Draper,Mavis Carrillo
C004304,C1000,Quantum Fusion Consulting,Distributor,Total Channel,3/3/2012,Finance,AU,Ricky Roma,Mikel Perez
C004305,C1000,NextGen Partners Corporation,Private Label,Total Channel,9/4/2023,Finance,CA-ON,Saul Goodman,Jean Saheed
C004306,C1000,High-Tech Labworks Solutions,Wholesale,Total Channel,10/13/2009,Technology,FR,Jim Halpert,Kristy Mejia
C004307,C1000,Advanced Horizons Enterprises,Distributor,Total Channel,10/5/2012,Construction,FI,Ricky Roma,Lane Mccan
C004308,C1000,Advanced Analytics Co.,Distributor,Total Channel,3/16/2022,Finance,US-TX,Jim Halpert,Mavis Carrillo
C004309,C1000,Virtual Development Solutions,Retail,Total Channel,10/27/2019,Construction,FI,Ricky Roma,Christa Peters
C004310,C1000,Strategic Holdings Industries,Wholesale,Total Channel,8/11/2011,Finance,SA,Saul Goodman,Jonathan Wong
C004311,C1000,Elite Solutions Works,Distributor,Total Channel,10/13/2018,Finance,US-AZ,Don Draper,Carrie Conrad
C004312,C1000,Advanced Research Ventures,Private Label,Total Channel,4/30/2021,Finance,US-IL,Saul Goodman,Christa Peters
C004313,C1000,NextGen Nexus Dynamics,Wholesale,Total Channel,1/30/2013,Finance,US-TX,Don Draper,Mavis Carrillo
C004314,C1000,Vast Matrix Synergies,Retail,Total Channel,7/5/2013,Retail,US-TX,Ricky Roma,Jackie Chow
C004315,C1000,Future Concepts Resources,Private Label,Total Channel,8/25/2016,Manufacturing,CA-BC,Don Draper,Mikel Perez
C004316,C1000,Bold Consulting Frameworks,Retail,Total Channel,11/23/2009,Retail,IN,Don Draper,Lane Mccan
C004317,C1000,Progressive Resources Group,Retail,Total Channel,6/21/2009,Technology,US-AZ,Jim Halpert,Mavis Carrillo
C004318,C1000,Expansive Strategies Group,Private Label,Total Channel,9/17/2009,Retail,SE,Saul Goodman,Christa Peters
C004319,C1000,Cutting-Edge Agencies Holdings,Private Label,Total Channel,6/1/2017,Agriculture,DE,Don Draper,Carrie Conrad
C004320,C1000,Expansive Planning Dynamics,Distributor,Total Channel,1/6/2010,Manufacturing,SE,Jim Halpert,Jackie Chow
C004321,C1000,Precise Research Development,Distributor,Total Channel,11/21/2016,Retail,ZA,Ricky Roma,Lakeisha Grimes
C004322,C1000,NextGen Operations Network,Distributor,Total Channel,1/6/2023,Technology,US-IL,Don Draper,Christa Peters
C004323,C1000,Progressive Holdings Co.,Wholesale,Total Channel,8/12/2021,Technology,FI,Don Draper,Clarita Kiefer
C004324,C1000,Energetic Engineering Group,Wholesale,Total Channel,9/15/2021,Manufacturing,CA-BC,Ricky Roma,Eloise Villaneuva
C004325,C1000,Brilliant Labworks Inc.,Wholesale,Total Channel,1/13/2022,Manufacturing,GB,Ricky Roma,Inez Santos
C004326,C1000,Progressive Research Holdings,Retail,Total Channel,10/21/2021,Finance,US-TX,Ricky Roma,Mikel Perez
C004327,C1000,Revolutionary Designs Enterprises,Wholesale,Total Channel,7/29/2008,Agriculture,CA-AB,Jim Halpert,Mollie Ahmed
C004328,C1000,Groundbreaking Enterprises Dynamics,Wholesale,Total Channel,4/3/2016,Agriculture,GB,Saul Goodman,Lakeisha Grimes
C004329,C1000,Unified Designs Enterprises,Retail,Total Channel,5/2/2010,Technology,US-FL,Don Draper,Jacqueline Lo
C004330,C1000,Turbo Productions Consultants,Private Label,Total Channel,3/6/2008,Construction,BR,Saul Goodman,Jacqueline Lo
C004331,C1000,Elite Fusion Holdings,Wholesale,Total Channel,6/10/2022,Construction,AU,Don Draper,Jonathan Wong
C004332,C1000,Adaptive Labworks Ventures,Retail,Total Channel,10/15/2013,Construction,DE,Don Draper,Jackie Chow
C004333,C1000,High-Tech Tech Network,Wholesale,Total Channel,9/18/2021,Retail,US-CA,Don Draper,Jackie Chow
C004334,C1000,Virtual Development Resources,Retail,Total Channel,11/28/2019,Manufacturing,US-TX,Jim Halpert,Matt Lew
C004335,C1000,Infinite Industries Partners,Wholesale,Total Channel,9/25/2015,Retail,CA-BC,Saul Goodman,Shad Jensen
C004336,C1000,Pioneering Solutions Inc.,Wholesale,Total Channel,7/23/2023,Retail,US-CA,Ricky Roma,Jacqueline Lo
C004337,C1000,Synergistic Labworks Solutions,Private Label,Total Channel,10/28/2009,Retail,CA-AB,Saul Goodman,Matt Lew
C004338,C1000,Adaptive Dynamics Consultants,Retail,Total Channel,5/10/2017,Manufacturing,US-CA,Saul Goodman,Kristy Mejia
C004339,C1000,Collaborative Tech Enterprises,Distributor,Total Channel,4/21/2022,Agriculture,US-FL,Don Draper,Matt Lew
C004340,C1000,Reliable Systems Enterprises,Wholesale,Total Channel,5/7/2015,Finance,US-CA,Jim Halpert,Jonathan Wong
C004341,C1000,Adaptive Productions Enterprises,Private Label,Total Channel,3/13/2008,Manufacturing,IN,Ricky Roma,Kristy Mejia
C004342,C1000,Elite Labworks Ventures,Private Label,Total Channel,4/16/2021,Technology,AR,Jim Halpert,Jean Saheed
C004343,C1000,Dynamic Labs Industries,Distributor,Total Channel,4/23/2008,Construction,US-AZ,Ricky Roma,Kristy Mejia
C004344,C1000,Future Solutions Consulting,Distributor,Total Channel,5/23/2022,Finance,ZA,Don Draper,Kristy Mejia
C004345,C1000,Hyper Matrix Analytics,Wholesale,Total Channel,8/23/2013,Construction,SA,Jim Halpert,Jackie Chow
C004346,C1000,Revolutionary Matrix Dynamics,Distributor,Total Channel,9/21/2014,Retail,SA,Saul Goodman,Celina Kaiser
C004347,C1000,NextGen Solutions Global,Private Label,Total Channel,7/3/2013,Finance,AR,Saul Goodman,Jackie Chow
C004348,C1000,Optimized Synthesis Analytics,Private Label,Total Channel,9/15/2013,Agriculture,SA,Ricky Roma,Inez Santos
C004349,C1000,Visionary Strategies Industries,Private Label,Total Channel,8/10/2016,Technology,US-CA,Jim Halpert,Mavis Carrillo
C004350,C1000,Stellar Agencies Synergies,Retail,Total Channel,9/14/2020,Manufacturing,ZA,Saul Goodman,Jean Saheed
C004351,C1000,Turbo Frameworks Ventures,Wholesale,Total Channel,5/20/2013,Manufacturing,CA-AB,Saul Goodman,Kristy Mejia
C004352,C1000,Modern Management Partners,Retail,Total Channel,12/1/2015,Agriculture,US-NY,Jim Halpert,Mavis Carrillo
C004353,C1000,Agile Holdings Enterprises,Private Label,Total Channel,5/25/2019,Retail,CA-ON,Don Draper,Mikel Perez
C004354,C1000,Virtual Horizons Industries,Private Label,Total Channel,3/21/2022,Technology,BR,Jim Halpert,Matt Lew
C004355,C1000,Infinite Industries Partners,Distributor,Total Channel,8/6/2019,Finance,US-CA,Jim Halpert,Eloise Villaneuva
C004356,C1000,Agile Dynamics Consortium,Distributor,Total Channel,7/21/2013,Manufacturing,AR,Don Draper,Lane Mccan
C004357,C1000,Energetic Consulting Consultants,Private Label,Total Channel,1/31/2022,Agriculture,DE,Jim Halpert,Lane Mccan
C004358,C1000,Vibrant Technologies Enterprises,Retail,Total Channel,7/21/2021,Technology,ZA,Don Draper,Mollie Ahmed
C004359,C1000,Agile Focus LLC,Private Label,Total Channel,2/26/2022,Manufacturing,SE,Ricky Roma,Clarita Kiefer
C004360,C1000,Velocity Ventures Technologies,Private Label,Total Channel,5/19/2014,Manufacturing,US-TX,Ricky Roma,Jackie Chow
C004361,C1000,Agile Development Industries,Distributor,Total Channel,10/4/2018,Construction,CA-ON,Saul Goodman,Mavis Carrillo
C004362,C1000,Innovative Architecture International,Distributor,Total Channel,5/20/2009,Technology,SA,Saul Goodman,Lakeisha Grimes
C004363,C1000,Vibrant Ventures Partners,Private Label,Total Channel,6/14/2010,Manufacturing,AR,Saul Goodman,Matt Lew
C004364,C1000,Turbo Insights Dynamics,Wholesale,Total Channel,6/1/2009,Manufacturing,BR,Jim Halpert,Mavis Carrillo
C004365,C1000,Vibrant Ventures Dynamics,Retail,Total Channel,1/18/2008,Finance,CA-ON,Jim Halpert,Deandre Rushubak
C004366,C1000,Advanced Structures Enterprises,Retail,Total Channel,3/8/2013,Retail,DE,Ricky Roma,Celina Kaiser
C004367,C1000,Vibrant Consulting Technologies,Wholesale,Total Channel,10/28/2012,Finance,CA-ON,Saul Goodman,Christa Peters
C004368,C1000,Strategic Fabrication Works,Distributor,Total Channel,10/20/2018,Construction,SE,Jim Halpert,Carrie Conrad
C004369,C1000,Innovative Ventures Solutions,Distributor,Total Channel,1/20/2008,Retail,US-TX,Jim Halpert,Kirby Booth
C004370,C1000,Robust Engineering Resources,Retail,Total Channel,4/12/2009,Retail,US-AZ,Don Draper,Christa Peters
C004371,C1000,Superior Enterprises Frameworks,Wholesale,Total Channel,11/12/2023,Agriculture,US-IL,Ricky Roma,Deandre Rushubak
C004372,C1000,Quantum Fabrication Development,Wholesale,Total Channel,5/28/2010,Finance,SE,Saul Goodman,Kristy Mejia
C004373,C1000,Robust Creations International,Private Label,Total Channel,9/21/2018,Agriculture,US-CA,Don Draper,Jonathan Wong
C004374,C1000,Innovative Protocols Partners,Private Label,Total Channel,4/8/2011,Construction,US-IL,Ricky Roma,Matt Lew
C004375,C1000,Expansive Systems Corporation,Wholesale,Total Channel,4/22/2012,Finance,US-NY,Ricky Roma,Inez Santos
C004376,C1000,Superior Operations Resources,Distributor,Total Channel,8/3/2011,Finance,CA-AB,Ricky Roma,Shad Jensen
C004377,C1000,Profound Enterprises Industries,Retail,Total Channel,10/22/2020,Agriculture,GB,Don Draper,Celina Kaiser
C004378,C1000,Visionary Analytics Group,Distributor,Total Channel,10/23/2008,Agriculture,DE,Ricky Roma,Kristy Mejia
C004379,C1000,Reliable Agencies Development,Distributor,Total Channel,3/31/2018,Construction,GB,Don Draper,Jonathan Wong
C004380,C1000,Agile Horizons Partners,Retail,Total Channel,6/20/2018,Retail,CA-AB,Ricky Roma,Eloise Villaneuva
C004381,C1000,Advanced Creations Holdings,Distributor,Total Channel,2/24/2009,Finance,US-CA,Saul Goodman,Shad Jensen
C004382,C1000,Quantum Agencies Group,Retail,Total Channel,9/10/2020,Agriculture,GB,Don Draper,Deandre Rushubak
C004383,C1000,Innovative Operations Frameworks,Retail,Total Channel,9/8/2023,Finance,BR,Jim Halpert,Kristy Mejia
C004384,C1000,Synergistic Nexus Corporation,Retail,Total Channel,5/4/2008,Retail,CA-AB,Ricky Roma,Mavis Carrillo
C004385,C1000,Quantum Resources Solutions,Wholesale,Total Channel,10/13/2019,Retail,GB,Saul Goodman,Matt Lew
C004386,C1000,Vast Labs Innovations,Distributor,Total Channel,4/22/2017,Construction,SE,Ricky Roma,Deandre Rushubak
C004387,C1000,Elevated Enterprises Consulting,Distributor,Total Channel,7/29/2008,Retail,US-IL,Jim Halpert,Mollie Ahmed
C004388,C1000,Driven Logistics Industries,Distributor,Total Channel,11/11/2010,Technology,DE,Saul Goodman,Mollie Ahmed
C004389,C1000,Optimized Architecture Ventures,Wholesale,Total Channel,10/17/2012,Technology,BR,Don Draper,Clarita Kiefer
C004390,C1000,Turbo Global Holdings,Wholesale,Total Channel,11/29/2009,Manufacturing,CA-ON,Jim Halpert,Jean Saheed
C004391,C1000,Expansive Holdings Innovations,Wholesale,Total Channel,2/11/2020,Retail,US-NY,Jim Halpert,Deandre Rushubak
C004392,C1000,Strategic Solutions Holdings,Distributor,Total Channel,7/14/2008,Retail,GB,Ricky Roma,Shad Jensen
C004393,C1000,Modern Initiatives Synergies,Wholesale,Total Channel,7/17/2023,Technology,SE,Jim Halpert,Carrie Conrad
C004394,C1000,Empowered Consulting International,Private Label,Total Channel,9/19/2022,Finance,SA,Saul Goodman,Jonathan Wong
C004395,C1000,Unified Fabrication Enterprises,Retail,Total Channel,3/2/2010,Technology,FR,Ricky Roma,Matt Lew
C004396,C1000,Noble Concepts LLC,Wholesale,Total Channel,2/7/2022,Agriculture,SE,Ricky Roma,Matt Lew
C004397,C1000,Agile Protocols Holdings,Private Label,Total Channel,11/23/2023,Manufacturing,US-NY,Don Draper,Celina Kaiser
C004398,C1000,Cutting-Edge Dynamics Dynamics,Distributor,Total Channel,1/24/2020,Technology,US-NY,Ricky Roma,Jacqueline Lo
C004399,C1000,Brilliant Consulting Co.,Wholesale,Total Channel,3/4/2009,Technology,SA,Don Draper,Inez Santos
C004400,C1000,Revolutionary Productions Partners,Wholesale,Total Channel,6/18/2017,Technology,ZA,Don Draper,Jackie Chow
C004401,C1000,Vibrant Logistics Global,Retail,Total Channel,5/7/2018,Manufacturing,SA,Don Draper,Inez Santos
C004402,C1000,Stellar Solutions LLC,Wholesale,Total Channel,12/27/2017,Manufacturing,SA,Ricky Roma,Christa Peters
C004403,C1000,Synergistic Focus Corporation,Wholesale,Total Channel,8/2/2013,Retail,CA-AB,Don Draper,Lane Mccan
C004404,C1000,Superior Nexus Holdings,Private Label,Total Channel,7/6/2019,Finance,SA,Saul Goodman,Kirby Booth
C004405,C1000,Energetic Consulting Resources,Retail,Total Channel,4/30/2009,Finance,CA-ON,Jim Halpert,Christa Peters
C004406,C1000,Empowered Fabrication Co.,Private Label,Total Channel,8/24/2012,Construction,US-TX,Don Draper,Mikel Perez
C004407,C1000,Comprehensive Architecture Network,Wholesale,Total Channel,3/1/2023,Finance,BR,Jim Halpert,Matt Lew
C004408,C1000,Cutting-Edge Designs Partners,Private Label,Total Channel,9/12/2022,Finance,SA,Jim Halpert,Christa Peters
C004409,C1000,Comprehensive Development Holdings,Distributor,Total Channel,4/6/2008,Agriculture,CA-BC,Saul Goodman,Jonathan Wong
C004410,C1000,Infinite Solutions Innovations,Distributor,Total Channel,8/9/2023,Retail,US-IL,Jim Halpert,Jean Saheed
C004411,C1000,Pioneering Solutions Corporation,Private Label,Total Channel,1/10/2021,Finance,US-CA,Saul Goodman,Deandre Rushubak
C004412,C1000,Evolving Concepts Partners,Retail,Total Channel,2/8/2010,Finance,CA-AB,Saul Goodman,Lane Mccan
C004413,C1000,Quantum Systems Holdings,Private Label,Total Channel,3/17/2019,Manufacturing,US-AZ,Saul Goodman,Carrie Conrad
C004414,C1000,Premier Concepts LLC,Retail,Total Channel,5/27/2018,Finance,CA-ON,Saul Goodman,Shad Jensen
C004415,C1000,Profound Initiatives Solutions,Retail,Total Channel,6/19/2015,Construction,US-FL,Ricky Roma,Jackie Chow
C004416,C1000,Streamlined Ventures Holdings,Retail,Total Channel,10/11/2021,Agriculture,AR,Ricky Roma,Mollie Ahmed
C004417,C1000,Cutting-Edge Mechanisms Group,Private Label,Total Channel,10/31/2015,Retail,FR,Ricky Roma,Jackie Chow
C004418,C1000,Pioneering Consulting Dynamics,Private Label,Total Channel,7/28/2017,Manufacturing,ZA,Don Draper,Eloise Villaneuva
C004419,C1000,Hyper Systems International,Private Label,Total Channel,1/4/2023,Agriculture,AU,Don Draper,Eloise Villaneuva
C004420,C1000,Dynamic Holdings Enterprises,Distributor,Total Channel,2/27/2019,Retail,US-TX,Saul Goodman,Jonathan Wong
C004421,C1000,Evolving Planning Enterprises,Distributor,Total Channel,9/30/2018,Manufacturing,AU,Jim Halpert,Eloise Villaneuva
C004422,C1000,Pioneering Partners LLC,Private Label,Total Channel,12/5/2011,Finance,US-AZ,Don Draper,Carrie Conrad
C004423,C1000,Superior Architecture Synergies,Private Label,Total Channel,4/21/2009,Retail,AU,Saul Goodman,Jacqueline Lo
C004424,C1000,Synergistic Concepts Analytics,Retail,Total Channel,3/22/2017,Agriculture,AU,Saul Goodman,Deandre Rushubak
